index,score
99369,0.4215810037236364
19368,0.0922758987516098
95615,0.346347980818589
196421,0.1396232042480681
52935,0.5920273158862996
157731,0.4571686341986669
256081,0.6778591890267895
53181,0.2534553089467147
33693,0.599337656671418
316338,0.2598912314617096
258615,0.5585226305182033
340664,0.720310826075514
14459,0.8655509306938011
130611,0.2665007391696968
70149,0.3682141233228837
16577,0.7775999224494843
244555,0.4543999326009236
159095,0.2345305050072812
336960,0.278255491017057
220855,0.1671454503883288
205783,0.456332985315687
27658,0.7485522396721579
302739,0.4548913846129443
184845,0.5170715041176152
239416,0.100559967530568
163383,0.3715714319375736
240553,0.6766554990663896
252780,0.7437085489124033
237708,0.9741781333639432
117191,0.3876242093237672
141321,0.7701306825553875
302838,0.6589295557630584
151053,0.6282675077211234
347315,0.0992602790921272
277050,0.5655123267095623
316902,0.6265681719146408
9993,0.0629610457624382
205624,0.15099860459266
347038,0.0912659759141039
40869,0.0808513897840946
142674,0.9984997321068028
337363,0.0756186911820946
152770,0.8196166928583376
42804,0.1638247848124658
64686,0.7734315918984918
168552,0.5548061851144837
318240,0.0064456858048506
110326,0.7357031118474177
19111,0.3596109597068551
67280,0.8621606033199802
191069,0.9212935392142012
339373,0.1184333961570784
269325,0.8606423908793346
299452,0.9273179884770928
318311,0.8616521710405338
41402,0.7143599812772603
239807,0.5335646587629926
216304,0.9764435460002636
151447,0.8734450267289089
327049,0.5653324957907867
342806,0.250690502474204
93349,0.9486779421767184
28130,0.8552315476939606
88255,0.2576077371624072
233954,0.6039271896021485
191107,0.2703923286592861
144530,0.9769378138191156
64225,0.5322634649212364
285138,0.777528351557567
290730,0.3792599967122884
234602,0.2657378647884381
241174,0.3509588464478419
57199,0.1970682561733403
227725,0.6715238798197112
75752,0.4622213825858169
67637,0.8910278366855172
47085,0.3627279830935921
2702,0.2604335042075295
278309,0.8497677488752567
270093,0.8737925118458513
274500,0.667610237429136
317839,0.8743805888290107
114280,0.5880243611568734
94444,0.5917466435456297
172069,0.9575923475531056
129480,0.4529423021069135
216857,0.5046053593525239
100465,0.3003709318246187
245402,0.6300781314901536
212507,0.9776815336124308
183036,0.197218078457289
74349,0.8159458546067072
54324,0.1583585144143307
241425,0.606919728558073
330610,0.5409490512540183
126499,0.0184931581342568
32344,0.0755254567581023
94490,0.4671848446443057
230073,0.66684551265263
136611,0.0751931071412125
283694,0.4888647155757274
546,0.3791755768841668
73222,0.5090772943587183
52362,0.220867972119448
258947,0.6805945148481279
159589,0.0588308350943472
262497,0.4959517419731113
73140,0.187440886250107
83000,0.2618406400166275
29056,0.4353278789357341
48493,0.8766135605614472
329482,0.8057216528815303
342067,0.1015487217842735
343739,0.5003088918078286
205987,0.557298631303278
244503,0.5332531601527499
163030,0.9768509345037582
194537,0.8795952317384762
179785,0.8550100177718489
238056,0.3478532563339871
271995,0.7613379839837595
96667,0.0523325192573154
236375,0.1089677027198634
61019,0.7747738887174324
66332,0.1759025862050273
183502,0.0148115729058259
28156,0.8074655432709898
295153,0.3622434268202694
210490,0.2742086500879526
1523,0.5343920248930193
295136,0.7971548513443851
313571,0.6104087178378662
175403,0.0579358945481695
157627,0.7401138706492714
6329,0.1262688705009059
310055,0.1291927943343119
214423,0.8888662738324073
282922,0.0696494336426776
174331,0.2715789278408352
278406,0.225588541915196
133098,0.6376907966422272
168205,0.7265818508330228
59645,0.0324003694056321
336704,0.0410390914692236
187418,0.7256900748338357
24546,0.7472036834481207
126110,0.2018547008117808
289767,0.0936818514092093
233489,0.196898517179729
152067,0.797164294636502
273850,0.9236170969549016
233707,0.9154596092365892
253656,0.1269725526454134
35531,0.0512128237752489
90154,0.9169383671919048
178167,0.4912545861190638
88783,0.3942750045161243
178101,0.1986473026738178
274109,0.2097741198260693
275633,0.7826082129744878
211077,0.3756193171680696
238878,0.4902914438146387
168441,0.8923559127022708
63408,0.3057677278696057
54130,0.5513630522889703
224968,0.1650569397042819
308456,0.8937760813945578
66430,0.0500026640156563
233968,0.245770629253248
26236,0.9822228958171166
230299,0.7743953566133731
192273,0.923877723651192
104932,0.8453603329458882
74040,0.9456748545113852
292704,0.6859205992626923
96083,0.9690681971326542
27061,0.3159587688983266
253147,0.0049661845024668
72401,0.5074667789295869
343629,0.678310759361999
283287,0.3119043368623035
31498,0.2898905976599435
46829,0.5197016803790275
319172,0.3284031610087452
24163,0.6966156415324379
323864,0.6774144865810036
45529,0.5190715654260103
293854,0.0334972698059593
15002,0.5413215756053925
160317,0.5858495949149174
236687,0.7615251643693959
327927,0.6887184776646129
228662,0.391003286933456
65672,0.0721461595788228
53442,0.0629629510727348
4550,0.3148400081264135
298690,0.1956270614507308
55167,0.7283916053022746
125254,0.846716209016304
255700,0.1302779038167338
241547,0.8567640123931479
204690,0.6613035285605069
18928,0.8707438111441143
91810,0.3319805074605163
15344,0.1925706656538864
59396,0.5063893561673611
339595,0.5018838082911572
303685,0.7992237613004327
232783,0.8149771859862329
210804,0.2364072464388152
261157,0.8247894363703357
227582,0.7133610303608318
169244,0.6128465928799497
246518,0.5198637369668687
24674,0.5177384323894052
296373,0.8473906074806835
283166,0.7138397412382991
10766,0.0931887393817633
51506,0.4736805737656105
102524,0.7072334680272592
218624,0.5145332458205097
105902,0.9411026798575762
185282,0.4614613150651594
158982,0.814473027025694
263493,0.9796413840994193
347080,0.4916528752907514
262733,0.3303003895462615
218790,0.77371240383452
28986,0.9603311708085976
319268,0.9462695678439916
140470,0.1946098271526304
123777,0.5218591509974205
51646,0.5242988918168674
7971,0.8646135911048213
66,0.4661537072157389
193230,0.9870628382843992
242057,0.0079597512629189
265483,0.0506637366549111
179474,0.5236622103687292
6581,0.2792972127414729
278692,0.0947297209326405
347105,0.4992527614836038
53479,0.0394896596061382
111866,0.3140788847309679
171465,0.7142641920122351
72650,0.6398612393289544
53925,0.2618968849540836
245305,0.5526861901688265
79143,0.9591146459189682
228357,0.665359136362092
347962,0.4081632888428634
163981,0.7636492856729835
319782,0.041638181645518
195472,0.7064153970217358
49694,0.5593561927744336
170115,0.4571313155712729
55723,0.992421536460467
352921,0.5595868038885426
330823,0.5944386906693573
281978,0.670125526991243
150261,0.9571102759429736
209119,0.7107347283371144
47710,0.791158483932713
189493,0.8227417129616726
189189,0.932329932630222
76825,0.2825004597148844
41184,0.6599913425926052
63699,0.1590905022774309
264799,0.582235398884076
192866,0.2444956014668317
39090,0.3431408423101576
141232,0.8475016874524026
224706,0.129212827184086
53467,0.1418555499789805
89957,0.9011367287144816
7390,0.2152082471654104
19252,0.460733749059925
151606,0.9034568706535252
343156,0.7211272682522311
138817,0.585608872517493
33140,0.7399779848110751
313441,0.7019167140146227
319617,0.7964939111436894
243741,0.307493071864216
6063,0.0590449699402649
156411,0.7760958536066195
151949,0.4417466237034158
142613,0.952804348577007
342730,0.3211808805381243
16960,0.0959279383132506
184357,0.8092930446935088
187062,0.5111569968618362
237187,0.0740830285874415
273240,0.8305275420289983
82800,0.8964104272796232
211801,0.0267017229346302
18309,0.0530541110915263
264252,0.3925796064761883
226915,0.1375210547082904
320332,0.9441944446791292
169682,0.0595157466144992
136783,0.0128133613503691
4869,0.7389997339251458
183930,0.80870789960847
301740,0.1400459642711423
270729,0.9431163127218442
66811,0.8285919458923254
97693,0.5913169744908435
256720,0.9581031167038904
112467,0.8242387495720769
153916,0.9054568512998988
167266,0.273868403202562
192303,0.7888296888057956
336593,0.988789457834085
46442,0.4115876920777874
159459,0.0130108361007684
131099,0.7712854177168198
350575,0.0339665035797701
237547,0.2366938303275204
174177,0.8979670031203587
186305,0.9140987275292624
139287,0.1489905283196593
84163,0.9906448245080762
28479,0.6904945128325916
116893,0.8898864527611596
204037,0.7861489971926192
34365,0.5132545477091891
292687,0.492711495330611
263100,0.6032109126414084
188481,0.459000019690562
142366,0.2166061985705661
77679,0.595982723686916
336495,0.2175892240663582
32711,0.0639963281202522
48047,0.8134014965759423
